userId,movieId,rating,timestamp
4,919,5.0,945079521
4,2078,5.0,945079521
4,1282,5.0,945079653
4,1288,4.0,945079653
4,1947,5.0,945079653
4,899,4.0,945079653
4,588,4.0,945079670
4,914,5.0,945079670
4,1213,4.0,945079729
4,2203,4.0,945079729
4,1449,5.0,945079767
4,2683,4.0,945079790
4,1517,4.0,945079790
4,904,4.0,945079837
4,1617,2.0,945079837
4,2467,4.0,945079858
4,492,5.0,945079872
4,1732,4.0,945079889
4,648,3.0,945079906
4,1597,1.0,945079906
4,3044,5.0,945079920
4,1719,4.0,945079956
4,296,1.0,945173350
4,2571,1.0,945173385
4,47,2.0,945173425
4,32,2.0,945173447
4,1466,4.0,945173492
4,235,2.0,945173513
4,2770,2.0,945173553
4,920,5.0,945173602
4,1046,5.0,945173654
4,1077,5.0,945173692
4,1391,1.0,945173766
4,908,5.0,945173902
4,912,5.0,945173902
4,910,5.0,945173989
5,592,3.0,847434747
5,590,5.0,847434747
5,296,5.0,847434748
5,380,2.0,847434748
5,150,3.0,847434748
5,457,4.0,847434801
5,588,4.0,847434801
5,344,3.0,847434802
5,153,3.0,847434802
5,349,3.0,847434832
5,595,5.0,847434832
5,316,2.0,847434832
5,318,3.0,847434880
5,110,4.0,847434880
5,50,4.0,847434881
5,34,4.0,847434881
6,590,5.0,845553109
6,592,3.0,845553109
6,296,2.0,845553110
6,150,4.0,845553110
6,380,4.0,845553110
6,344,3.0,845553146
6,349,5.0,845553146
6,588,5.0,845553146
6,153,3.0,845553146
6,165,3.0,845553146
6,457,5.0,845553174
6,593,4.0,845553174
6,316,5.0,845553174
6,231,3.0,845553174
6,595,5.0,845553174
6,434,4.0,845553200
6,480,5.0,845553200
6,318,5.0,845553200
6,329,4.0,845553200
6,356,5.0,845553200
6,161,3.0,845553253
6,292,4.0,845553253
6,208,3.0,845553253
6,10,3.0,845553253
6,339,4.0,845553253
6,288,2.0,845553283
6,253,3.0,845553283
6,185,3.0,845553283
6,454,4.0,845553283
6,110,5.0,845553283
6,47,4.0,845553317
6,589,3.0,845553317
6,364,5.0,845553317
6,377,5.0,845553317
6,367,4.0,845553317
6,597,4.0,845553354
6,500,5.0,845553354
6,410,3.0,845553354
6,34,4.0,845553354
6,50,1.0,845553381
6,587,5.0,845553381
6,225,4.0,845553381
6,19,2.0,845553382
6,21,2.0,845553382
6,527,3.0,845553426
6,32,4.0,845553426
6,539,3.0,845553426
6,266,3.0,845553457
6,357,3.0,845553457
6,317,4.0,845553457
6,440,4.0,845553457
6,160,5.0,845553457
6,432,5.0,845553489
6,435,3.0,845553489
6,11,4.0,845553489
6,350,5.0,845553489
6,282,3.0,845553522
6,509,3.0,845553522
6,474,4.0,845553522
6,315,4.0,845553522
6,2,4.0,845553522
6,553,5.0,845553559
6,236,4.0,845553559
6,95,4.0,845553559
6,17,4.0,845553559
6,337,5.0,845553586
6,141,4.0,845553586
6,508,4.0,845553586
6,151,4.0,845553586
6,196,3.0,845553586
6,252,4.0,845553619
6,736,5.0,845553619
6,204,3.0,845553619
6,186,3.0,845553619
6,158,4.0,845553660
6,293,3.0,845553660
6,62,4.0,845553660
6,261,4.0,845553695
6,168,5.0,845553695
6,25,3.0,845553695
6,368,5.0,845553726
6,265,3.0,845553726
6,256,3.0,845553726
6,36,5.0,845553726
6,353,4.0,845553726
6,333,5.0,845553757
6,6,4.0,845553757
6,105,3.0,845553757
6,485,3.0,845553794
6,224,3.0,845553794
6,515,4.0,845553794
6,370,4.0,845553794
6,594,4.0,845553819
6,497,3.0,845553819
6,16,4.0,845553819
6,31,3.0,845553819
6,355,4.0,845553819
6,466,2.0,845553844
6,608,3.0,845553844
6,520,3.0,845553844
6,277,5.0,845553844
6,552,3.0,845553875
6,22,5.0,845553875
6,237,4.0,845553875
6,273,3.0,845553875
6,468,4.0,845553907
7,1784,0.5,1106635416
7,2683,2.0,1106635420
7,1584,5.0,1106635423
7,1610,4.0,1106635429
7,1923,1.5,1106635444
7,1208,4.0,1106635462
7,1220,4.5,1106635464
7,1917,4.0,1106635484
7,1517,3.5,1106635489
7,1219,5.0,1106635496
7,3114,4.5,1106635500
7,1101,4.0,1106635502
7,58,3.0,1106635520
7,4306,4.0,1106635524
7,466,5.0,1106635532
7,2640,3.0,1106635540
7,2353,3.5,1106635625
7,3793,3.5,1106635630
7,3977,2.5,1106635635
7,2529,5.0,1106635640
7,2762,4.5,1106635648
7,1682,3.0,1106635653
7,1954,4.5,1106635657
7,1246,1.5,1106635678
7,1270,5.0,1106635681
7,920,3.0,1106635685
7,5816,4.5,1106635705
7,587,2.0,1106635714
7,3869,5.0,1106635733
7,5378,0.5,1106635735
7,4874,3.0,1106635738
7,4223,2.0,1106635742
7,5502,1.5,1106635745
7,4643,1.0,1106635749
7,593,5.0,1106635912
7,356,5.0,1106635915
7,480,5.0,1106635917
7,592,3.0,1106635922
7,150,4.5,1106635925
7,260,5.0,1106635933
7,380,3.0,1106635937
7,589,2.5,1106635940
7,780,4.5,1106635943
7,1,4.5,1106635946
7,1210,4.0,1106635965
7,588,3.0,1106635971
7,648,4.0,1106635981
7,165,4.0,1106635987
7,50,4.5,1106635993
7,1196,4.0,1106635996
7,8961,4.0,1106636064
7,8970,2.5,1106636069
8,296,4.0,839463422
8,592,3.0,839463422
8,380,5.0,839463422
8,590,5.0,839463422
8,150,4.0,839463422
8,153,2.0,839463451
8,231,4.0,839463470
8,593,4.0,839463470
8,457,3.0,839463489
8,318,5.0,839463489
8,292,3.0,839463489
8,208,3.0,839463509
8,185,5.0,839463509
8,253,5.0,839463509
8,10,2.0,839463509
8,339,3.0,839463509
8,356,3.0,839463527
8,480,4.0,839463527
8,110,3.0,839463527
9,41,3.0,1044656650
9,4558,1.0,1044656650
9,223,4.0,1044656650
9,3328,3.0,1044656650
9,3173,2.0,1044656650
9,2023,3.0,1044656650
9,1037,2.0,1044656650
9,1674,4.0,1044656650
9,1987,2.0,1044656716
9,2901,2.0,1044656716
9,371,3.0,1044656716
9,1198,5.0,1044656716
9,5890,4.0,1044656792
9,5445,4.0,1044656792
9,5378,3.0,1044656811
9,5218,4.0,1044656811
9,5481,5.0,1044656836
9,5451,4.0,1044656836
10,92259,5.0,1455301553
10,6942,4.0,1455301621
10,356,3.5,1455301685
10,1784,3.5,1455301699
10,72011,2.5,1455301741
10,40819,4.0,1455301745
10,4995,4.0,1455301798
10,72720,3.5,1455301822
10,56367,3.5,1455301825
10,8533,5.0,1455301847
10,41285,2.5,1455301854
10,71579,5.0,1455301869
10,97024,0.5,1455301892
10,5377,3.5,1455301898
10,60950,2.0,1455301965
10,33794,5.0,1455302031
10,58559,4.5,1455302113
10,91529,5.0,1455302120
10,49272,5.0,1455302162
10,96079,5.0,1455302172
10,63113,3.5,1455302183
10,136020,5.0,1455302192
10,912,4.0,1455302254
10,109374,0.5,1455302315
10,8961,2.5,1455302401
10,81845,5.0,1455302591
10,119145,1.0,1455302650
10,7151,3.0,1455302670
10,4246,3.5,1455302676
10,77841,2.0,1455302684
10,60397,3.0,1455302689
10,8969,3.5,1455302697
10,69406,4.5,1455302747
10,58047,3.5,1455302791
10,7169,4.5,1455303046
10,7375,4.0,1455303057
10,8869,5.0,1455303064
10,6266,3.0,1455303070
10,5943,3.0,1455303078
10,296,1.0,1455303387
10,1247,3.0,1455303518
10,68954,4.0,1455304158
10,6377,3.5,1455306101
10,79091,5.0,1455306124
10,1028,0.5,1455306152
10,588,4.0,1455306173
10,1907,4.0,1455306183
10,106696,4.5,1455306204
11,1917,4.0,901200037
11,1918,4.0,901200070
11,1840,4.0,901200111
11,1882,2.0,901200143
11,1101,5.0,901200233
11,356,5.0,901200263
11,2028,5.0,902153951
11,1210,4.0,902154266
11,589,4.0,902154266
11,6,5.0,902154266
11,150,5.0,902154266
11,110,5.0,902154266
11,1608,4.0,902154316
11,10,3.0,902154316
11,457,5.0,902154316
11,349,5.0,902154342
11,292,4.0,902154383
11,2002,2.0,902154383
11,1370,3.0,902154383
11,480,4.0,902154383
11,1408,5.0,902154383
11,733,4.0,902154431
11,474,4.0,902154431
11,380,4.0,902154431
12,543,3.5,1247263318
12,1876,3.5,1247263334
12,2100,3.5,1247263337
12,261,4.5,1247263357
12,277,3.0,1247263371
12,256,5.0,1247263375
12,1405,3.0,1247263395
12,2694,4.0,1247263398
12,1357,5.0,1247263404
12,2717,5.0,1247263428
12,2581,5.0,1247263444
12,830,4.0,1247263452
13,1721,4.0,987456818
13,1639,4.0,987456818
13,2174,3.0,987456818
13,2541,2.0,987456818
13,1198,5.0,987456848
13,305,1.0,987456968
13,597,3.0,987456968
13,2145,3.0,987456968
13,2571,5.0,987457007
13,1173,3.0,987457052
13,1590,4.0,987457086
14,592,2.0,835440976
14,150,4.0,835440977
14,590,4.0,835440977
14,296,3.0,835440978
14,153,2.0,835441012
14,344,2.0,835441012
14,318,3.0,835441042
14,231,3.0,835441042
14,339,4.0,835441066
14,434,4.0,835441066
14,593,4.0,835441086
14,288,4.0,835441107
14,110,5.0,835441107
14,47,5.0,835441133
14,32,4.0,835441168
14,266,5.0,835441168
15,172,1.0,1299424762
15,2001,5.0,1299424826
15,158,1.0,1299424840
15,1909,2.5,1299424890
15,44,1.0,1299424916
15,2278,2.5,1299424998
15,355,1.0,1299425002
15,256,3.0,1299425021
15,2150,5.0,1299425040
15,849,2.0,1299425064
15,3510,5.0,1299425097
15,4018,4.0,1299425113
15,1347,3.0,1299425144
15,3617,1.5,1299425200
15,3555,4.0,1299425208
15,69757,4.0,1299425345
15,3994,3.0,1510571677
15,3753,3.0,1510571680
15,6502,3.5,1510571682
15,4720,5.0,1510571736
15,2571,4.0,1510571744
15,2959,2.5,1510571747
15,2858,4.0,1510571751
15,4993,3.5,1510571754
15,5952,3.5,1510571759
15,2762,3.0,1510571764
15,3578,5.0,1510571768
15,4226,1.5,1510571774
15,4995,5.0,1510571789
15,5445,4.0,1510571793
15,3147,5.0,1510571797
15,318,5.0,1510571866
15,356,5.0,1510571873
15,296,4.0,1510571877
15,109487,4.0,1510571878
15,134130,4.0,1510571883
15,58559,2.0,1510571886
15,79132,3.5,1510571930
15,5989,5.0,1510571938
15,858,4.0,1510571941
15,260,5.0,1510571946
15,122904,2.0,1510571949
15,1270,5.0,1510571953
15,99114,1.0,1510571958
15,293,3.0,1510571962
15,47,3.5,1510571970
15,112852,1.5,1510571973
16,2427,1.5,1377476573
16,2641,3.0,1377476582
16,849,4.0,1377476589
16,2723,3.5,1377476594
16,2490,3.0,1377476611
16,204,2.0,1377476617
16,1261,4.0,1377476629
16,3108,4.0,1377476635
16,3174,3.5,1377476640
16,1186,3.5,1377476649
16,1188,2.5,1377476656
16,4002,3.5,1377476669
16,319,4.0,1377476675
16,1680,3.5,1377476680
16,2109,3.5,1377476690
16,2707,3.5,1377476693
16,318,4.0,1377476766
16,858,2.5,1377476772
16,50,4.0,1377476781
16,527,4.0,1377476787
16,2019,4.0,1377476792
16,904,3.5,1377476805
16,912,3.5,1377476810
16,1193,4.0,1377476813
16,58559,4.5,1377476817
16,750,4.5,1377476825
16,1198,3.5,1377476852
16,1203,4.0,1377476856
16,4973,4.0,1377476860
16,2959,3.5,1377476874
16,5618,4.5,1377476877
16,1260,4.0,1377476887
16,1207,4.0,1377476891
16,1148,4.0,1377476909
17,910,3.5,1305696226
17,1375,3.5,1305696232
17,44,3.5,1305696245
17,1263,4.0,1305696254
17,2005,4.0,1305696258
17,899,3.5,1305696265
17,1405,4.0,1305696277
17,3039,4.5,1305696285
17,3702,3.5,1305696292
17,2717,3.5,1305696306
17,4571,4.0,1305696310
17,1967,4.0,1305696313
17,1093,4.0,1305696318
17,1032,4.5,1305696325
17,1100,3.5,1305696352
17,3263,4.0,1305696358
17,296,5.0,1305696455
17,356,5.0,1305696457
17,593,4.5,1305696461
17,480,4.5,1305696463
17,318,5.0,1305696465
17,260,5.0,1305696468
17,110,4.5,1305696470
17,589,4.5,1305696475
17,592,4.5,1305696480
17,1,4.5,1305696483
17,780,4.0,1305696486
17,1210,5.0,1305696490
17,590,4.5,1305696492
17,150,3.5,1305696497
17,1198,4.5,1305696619
17,78499,4.0,1305696624
17,1196,5.0,1305696635
17,82459,4.0,1305696644
17,527,4.5,1305696664
17,2329,4.5,1305696670
17,58559,4.5,1305696675
18,318,5.0,1455049328
18,50,5.0,1455049343
18,2959,4.5,1455049351
18,260,4.0,1455049368
18,58559,4.0,1455049372
18,1198,4.0,1455049377
18,51662,3.5,1455049725
18,8644,3.5,1455049735
18,45722,4.0,1455049739
18,7254,4.5,1455049744
18,6373,3.5,1455049753
18,6378,3.0,1455049758
18,6863,3.5,1455049761
18,7153,4.5,1455049801
18,6539,4.5,1455049808
18,6377,4.0,1455049810
18,6874,3.5,1455049814
18,48516,4.5,1455049826
18,7147,4.5,1455049845
18,48394,4.0,1455049848
18,8984,3.0,1455049865
18,44665,4.5,1455049870
18,7373,3.5,1455049881
18,44199,4.5,1455049886
18,8950,4.0,1455049893
18,31685,2.0,1455049910
18,37729,4.0,1455049923
18,7323,3.0,1455049931
18,8917,3.5,1455049936
18,38038,4.0,1455049942
18,6287,3.0,1455049949
18,34150,3.5,1455049954
18,1213,4.5,1455050000
18,1704,4.0,1455050003
18,527,4.5,1455050006
18,111362,4.0,1455050010
18,47,4.5,1455050013
18,74458,4.5,1455050015
18,858,4.0,1455050024
18,293,4.5,1455050049
18,79132,4.5,1455050059
18,593,4.5,1455050067
18,608,4.5,1455050069
18,904,4.5,1455050080
18,109487,4.5,1455050087
18,44191,4.5,1455050089
18,1527,3.5,1455050095
18,1203,5.0,1455050107
18,356,4.5,1455050112
18,2019,4.0,1455050114
18,110,4.5,1455050170
18,1247,4.5,1455050172
18,1219,4.5,1455050177
18,778,4.5,1455050179
18,1222,4.5,1455050183
18,91529,4.0,1455050185
18,1206,4.5,1455050357
18,1148,4.5,1455050359
18,89745,4.0,1455050365
18,1961,4.0,1455050512
18,54286,4.0,1455050518
18,116797,4.5,1455050523
18,1209,5.0,1455050528
18,1223,4.5,1455050616
18,33794,4.5,1455050618
18,27773,3.5,1455050621
18,1214,4.0,1455050629
18,1207,4.5,1455050736
18,296,4.0,1455050745
18,5459,2.5,1455050758
18,30793,4.0,1455050800
18,5481,3.0,1455050806
18,5956,4.0,1455050816
18,5266,3.5,1455050827
18,7293,3.0,1455050834
18,40819,4.0,1455050836
18,33004,3.0,1455050852
18,30812,4.0,1455050855
18,8957,3.5,1455050859
18,6534,3.0,1455050877
18,5574,3.5,1455050917
18,7318,2.5,1455050932
18,37741,4.0,1455050937
18,6548,2.0,1455050951
18,6888,0.5,1455050979
18,37386,1.5,1455050989
18,36519,3.0,1455051042
18,74789,3.5,1455051099
18,91542,4.0,1455051101
18,106487,4.0,1455051107
18,88140,4.0,1455051109
18,102445,4.0,1455051113
18,106489,3.5,1455051122
18,97938,3.0,1455051126
18,99114,4.0,1455051144
18,76251,4.5,1455051151
18,91500,4.0,1455051164
18,87232,4.0,1455051166
18,98809,4.0,1455051180
18,79702,4.0,1455051182
18,96610,3.0,1455051188
18,88129,3.0,1455051194
18,86332,3.5,1455051197
18,77561,4.0,1455051202
18,1089,4.0,1455051391
18,1208,3.5,1455051397
18,1201,5.0,1455051405
18,115713,4.5,1455051411
18,64614,3.5,1455059693
18,1212,4.5,1455059742
18,68157,3.5,1455059756
18,923,5.0,1455059762
18,1260,4.0,1455059781
18,46578,3.5,1455059798
18,1291,4.0,1455059809
18,50872,3.5,1455059813
18,8641,2.5,1455060196
18,2329,4.0,1455209651
18,2571,4.5,1455209654
18,4993,4.5,1455209675
18,5952,3.5,1455209677
18,4973,4.0,1455209683
18,4886,4.0,1455209685
18,5445,4.0,1455209691
18,4963,4.0,1455209694
18,4306,4.0,1455209697
18,4995,4.5,1455209718
18,8961,3.5,1455209724
18,5989,4.0,1455209729
18,5218,4.0,1455209763
18,589,4.5,1455209793
18,1210,4.5,1455209798
18,1196,4.0,1455209805
18,480,3.5,1455209811
18,1,3.5,1455209816
18,780,4.0,1455209824
18,590,4.0,1455209837
18,32,4.0,1455209840
18,380,2.5,1455209846
18,2028,4.0,1455209855
18,3578,4.5,1455209857
18,344,2.5,1455209869
18,648,3.0,1455209873
18,377,2.5,1455209879
18,364,3.0,1455209887
18,2762,4.5,1455209891
18,595,3.0,1455209900
18,165,4.0,1455209902
18,588,3.5,1455209912
18,1136,4.5,1455210625
18,34405,3.5,1455231107
18,1080,4.5,1455231152
18,36529,4.0,1455231182
18,53125,3.5,1455231338
18,59615,2.5,1455231357
18,86880,3.0,1455231363
18,2997,4.0,1455231386
18,4226,4.5,1455231390
18,1682,3.0,1455231395
18,2683,2.5,1455231399
18,2706,3.5,1455231410
18,3147,4.0,1455231412
18,2692,3.0,1455231448
18,3994,2.5,1455231481
18,3081,4.0,1455231488
18,3052,4.5,1455231506
18,3785,2.0,1455231603
19,1882,2.0,965701107
19,2808,2.0,965701107
19,2227,3.0,965701107
19,3418,3.0,965701125
19,1193,4.0,965702660
19,2137,4.0,965702660
19,1679,2.0,965702660
19,3685,3.0,965702660
19,3692,3.0,965702660
19,54,2.0,965702660
19,3624,3.0,965702776
19,3745,4.0,965702776
19,3754,4.0,965702777
19,3825,3.0,965702777
19,3751,3.0,965702777
19,3793,4.0,965702777
19,3623,2.0,965702805
19,3594,2.0,965702805
19,3717,2.0,965702842
19,3752,3.0,965702843
19,3798,2.0,965702843
19,3826,1.0,965702843
19,3744,2.0,965702866
19,3785,1.0,965702905
19,3784,2.0,965702923
19,3743,2.0,965702940
19,3797,3.0,965702954
19,2858,4.0,965702994
19,3176,1.0,965703010
19,3081,3.0,965703033
19,3082,2.0,965703061
19,3238,1.0,965703061
19,3225,3.0,965703061
19,3355,2.0,965703061
19,3301,2.0,965703061
19,3324,2.0,965703084
19,3273,2.0,965703084
19,3146,1.0,965703084
19,2959,5.0,965703109
19,3481,2.0,965703200
19,3578,3.0,965703221
19,3535,2.0,965703221
19,3510,3.0,965703236
19,3484,2.0,965703269
19,3534,2.0,965703269
19,3409,2.0,965703299
19,3300,3.0,965703299
19,3515,3.0,965703299
19,3316,2.0,965703425
19,3190,1.0,965703443
19,3454,2.0,965703458
19,541,4.0,965703555
19,1196,4.0,965703555
19,1214,4.0,965703555
19,3471,4.0,965703583
19,1270,4.0,965703583
19,1240,4.0,965703605
19,1077,3.0,965703605
19,2571,4.0,965703605
19,1396,3.0,965703627
19,1653,4.0,965703628
19,1584,3.0,965703628
19,3662,3.0,965703646
19,32,4.0,965703646
19,2968,5.0,965703674
19,671,2.0,965703674
19,3070,5.0,965703674
19,2140,4.0,965703674
19,2640,3.0,965703674
19,1580,2.0,965703698
19,1372,5.0,965703698
19,2455,2.0,965703698
19,1376,4.0,965703698
19,1573,4.0,965703727
19,1129,3.0,965703727
19,3175,4.0,965703727
19,3032,3.0,965703727
19,2046,2.0,965703727
19,2641,3.0,965703727
19,2628,3.0,965703756
19,3698,2.0,965703756
19,3701,2.0,965703756
19,3704,2.0,965703756
19,2232,3.0,965703756
19,480,2.0,965703785
19,1748,3.0,965703785
19,610,3.0,965703785
19,316,2.0,965703785
19,2985,3.0,965703785
19,1909,3.0,965703785
19,442,3.0,965703811
19,3033,2.0,965703811
19,3699,2.0,965703811
19,1527,5.0,965703811
19,2011,2.0,965703834
19,3156,1.0,965703834
19,2668,2.0,965703853
19,2105,3.0,965703853
19,1375,3.0,965703853
19,1690,1.0,965703885
19,788,2.0,965703885
19,2900,2.0,965703885
19,512,2.0,965703885
19,379,2.0,965703885
19,1603,2.0,965703885
19,2428,3.0,965703915
19,196,2.0,965703915
19,2699,3.0,965703915
19,2094,4.0,965703915
19,2012,3.0,965703915
19,3770,2.0,965703915
19,338,2.0,965703940
19,2393,3.0,965703940
19,1037,1.0,965703940
19,3269,2.0,965703940
19,1917,2.0,965703973
19,1924,2.0,965703973
19,332,2.0,965703973
19,674,4.0,965703973
19,1373,1.0,965703973
19,3401,2.0,965703973
19,435,2.0,965703973
19,2034,2.0,965703973
19,1391,3.0,965703997
19,173,1.0,965703997
19,256,1.0,965703997
19,1544,1.0,965704033
19,1831,2.0,965704033
19,258,3.0,965704033
19,849,2.0,965704033
19,2672,3.0,965704033
19,2642,1.0,965704033
19,611,2.0,965704056
19,185,2.0,965704056
19,2053,2.0,965704056
19,1862,1.0,965704079
19,3802,2.0,965704079
19,546,2.0,965704079
19,1591,2.0,965704079
19,2701,1.0,965704111
19,2643,1.0,965704127
19,2174,4.0,965704248
19,260,4.0,965704248
19,1073,4.0,965704248
19,2797,3.0,965704248
19,2005,4.0,965704281
19,2100,3.0,965704281
19,1967,5.0,965704281
19,367,4.0,965704281
19,2622,3.0,965704281
19,2453,3.0,965704304
19,3479,3.0,965704304
19,2054,3.0,965704304
19,2143,3.0,965704304
19,2193,3.0,965704304
19,3489,2.0,965704331
19,1702,3.0,965704331
19,1920,3.0,965704331
19,2,3.0,965704331
19,1848,2.0,965704331
19,3466,2.0,965704331
19,653,2.0,965704331
19,558,2.0,965704355
19,3440,2.0,965704355
19,673,1.0,965704355
19,2253,4.0,965704355
19,1881,1.0,965704375
19,1583,3.0,965704375
19,3393,1.0,965704375
19,810,1.0,965704375
19,3536,2.0,965704618
19,3483,2.0,965704652
19,1219,4.0,965704863
19,1258,2.0,965704863
19,1278,4.0,965704863
19,1333,3.0,965704881
19,2097,3.0,965704904
19,2550,3.0,965704904
19,3499,3.0,965704904
19,3476,3.0,965704931
19,2716,4.0,965704931
19,1345,3.0,965704931
19,1342,2.0,965704952
19,253,3.0,965704952
19,1407,3.0,965704952
19,2167,3.0,965704952
19,2746,3.0,965704974
19,366,2.0,965704974
19,1347,2.0,965704974
19,70,2.0,965704974
19,3837,1.0,965704999
19,2657,3.0,965704999
19,2710,2.0,965704999
19,3550,3.0,965704999
19,2617,3.0,965705018
19,799,3.0,965705040
19,1339,2.0,965705040
19,3264,3.0,965705040
19,407,3.0,965705059
19,328,2.0,965705076
19,724,4.0,965705076
19,330,3.0,965705097
19,2004,3.0,965705117
19,3016,3.0,965705117
19,2606,4.0,965705117
19,2901,1.0,965705137
19,1346,2.0,965705137
19,2513,1.0,965705195
19,1717,3.0,965705195
19,2717,1.0,965705195
19,2898,2.0,965705195
19,1991,2.0,965705195
19,879,1.0,965705195
19,2148,2.0,965705195
19,2279,2.0,965705219
19,3839,1.0,965705219
19,1330,2.0,965705240
19,273,1.0,965705240
19,1970,3.0,965705240
19,2315,2.0,965705263
19,1644,2.0,965705263
19,1324,2.0,965705263
19,1972,1.0,965705301
19,2793,2.0,965705301
19,3017,2.0,965705301
19,2026,2.0,965705322
19,1973,2.0,965705322
19,2995,2.0,965705322
19,12,1.0,965705347
19,1971,3.0,965705347
19,842,2.0,965705347
19,2338,1.0,965705347
19,2328,2.0,965705347
19,606,2.0,965705362
19,2719,2.0,965705383
20,2804,5.0,1054036159
20,2054,2.5,1054036164
20,2617,2.5,1054036168
20,2100,3.5,1054036178
20,3897,4.5,1054036184
20,2770,2.5,1054036192
20,2006,2.0,1054036200
20,4022,3.5,1054036206
20,1876,2.0,1054036210
20,1722,3.0,1054036240
20,1333,3.5,1054036254
20,2701,1.0,1054036268
20,914,4.5,1054036277
20,4027,4.0,1054036290
20,2167,2.0,1054036297
20,6333,4.0,1054036616
20,6345,5.0,1054036623
20,6297,4.0,1054036670
20,6170,4.0,1054036780
20,6166,1.5,1054036794
20,6156,3.0,1054036804
20,6157,2.0,1054036811
20,6143,4.0,1054036826
20,5816,4.5,1054037077
20,4019,4.0,1054037081
20,5299,4.0,1054037084
20,4886,4.0,1054037089
20,4783,3.5,1054037095
20,4995,5.0,1054037101
20,5388,4.0,1054037110
20,5989,4.5,1054037112
20,5445,4.5,1054037115
20,4306,5.0,1054037117
20,5015,4.0,1054037122
20,4014,4.0,1054037132
20,4720,3.5,1054037141
20,5952,5.0,1054037144
20,3751,5.0,1054037147
20,3408,3.5,1054037151
20,4378,3.5,1054037158
20,3967,4.5,1054037160
20,4993,5.0,1054037162
20,3578,4.5,1054037169
20,5991,5.0,1054037184
